=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2015.08.02 13:49:44 =~=~=~=~=~=~=~=~=~=~=~=
AHRS Test Begin
Time (UTC):124949000 Lat:51.716518 Long:-0.285510 NumSats:7 Speed(m/s):0.15 Alt(m):66.00 gs x:-0.54 y:-0.70 z:7.65 pitch:-3.99 roll:5.24 acc x:1959 y:-180 z:1959 comp x:445 y:137 z:113 gyro x:0.00 y:0.00 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285510 NumSats:7 Speed(m/s):0.15 Alt(m):66.00 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.97 roll:5.23 acc x:1959 y:-179 z:1959 comp x:441 y:135 z:111 gyro x:0.07 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285510 NumSats:7 Speed(m/s):0.15 Alt(m):66.00 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.26 acc x:1958 y:-181 z:1958 comp x:442 y:137 z:112 gyro x:0.00 y:0.07 z:0.07 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.15 Alt(m):66.10 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.25 acc x:1959 y:-180 z:1959 comp x:442 y:138 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.15 Alt(m):66.10 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.97 roll:5.24 acc x:1959 y:-179 z:1959 comp x:442 y:136 z:112 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.26 acc x:1957 y:-181 z:1957 comp x:442 y:139 z:114 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.53 y:-0.71 z:7.65 pitch:-3.98 roll:5.27 acc x:1958 y:-181 z:1958 comp x:444 y:138 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.26 acc x:1959 y:-180 z:1959 comp x:444 y:134 z:114 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.00 roll:5.24 acc x:1958 y:-179 z:1958 comp x:442 y:136 z:112 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.01 roll:5.26 acc x:1958 y:-181 z:1958 comp x:445 y:137 z:110 gyro x:0.00 y:0.00 z:0.00 temp:33.23
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.10 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.00 roll:5.26 acc x:1959 y:-180 z:1959 comp x:442 y:137 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.20 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.00 roll:5.24 acc x:1958 y:-179 z:1958 comp x:445 y:139 z:113 gyro x:-0.07 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.20 gs x:-0.54 y:-0.70 z:7.65 pitch:-3.99 roll:5.24 acc x:1959 y:-180 z:1959 comp x:443 y:139 z:114 gyro x:-0.07 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.25 Alt(m):66.20 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.00 roll:5.23 acc x:1959 y:-179 z:1959 comp x:442 y:138 z:111 gyro x:-0.07 y:0.07 z:0.00 temp:33.21
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.01 roll:5.24 acc x:1958 y:-180 z:1958 comp x:441 y:134 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.54 y:-0.70 z:7.65 pitch:-4.00 roll:5.23 acc x:1959 y:-179 z:1959 comp x:441 y:140 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.24 acc x:1958 y:-180 z:1958 comp x:444 y:139 z:113 gyro x:-0.07 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.98 roll:5.25 acc x:1959 y:-180 z:1959 comp x:443 y:138 z:114 gyro x:-0.07 y:0.07 z:0.00 temp:33.21
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.97 roll:5.25 acc x:1957 y:-180 z:1957 comp x:440 y:138 z:112 gyro x:0.00 y:0.07 z:0.00 temp:33.22
Time (UTC):124949000 Lat:51.716518 Long:-0.285508 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.95 roll:5.25 acc x:1958 y:-180 z:1958 comp x:439 y:137 z:113 gyro x:0.00 y:0.07 z:0.00 temp:33.21
Time (UTC):124949000 Lat:51.716514 Long:-0.285507 NumSats:7 Speed(m/s):0.27 Alt(m):66.20 gs x:-0.53 y:-0.70 z:7.65 pitch:-3.95 roll:5.25 acc x:1959 y:-180 z:1959 comp x:444 y:137 z:112 gyro x:0.00 y:0.07 z:0.00 temp:33.21
